Active_Max_is_most_common,Active_Max,Active_Std_is_most_common,Active_Std,Average_Packet_Size,Bwd_Bulk_Rate_Avg_is_most_common,Bwd_Bulk_Rate_Avg,Bwd_Bytes_Bulk_Avg_is_most_common,Bwd_Bytes_Bulk_Avg,Bwd_Header_Length,Bwd_IAT_Max_is_most_common,Bwd_IAT_Max,Bwd_IAT_Mean_is_most_common,Bwd_IAT_Mean,Bwd_IAT_Min_is_most_common,Bwd_IAT_Min,Bwd_IAT_Total_is_most_common,Bwd_IAT_Total,Bwd_Init_Win_Bytes,Bwd_Packet_Length_Max_is_most_common,Bwd_Packet_Length_Max,Bwd_Packet_Length_Mean_is_most_common,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Min_is_most_common,Bwd_Packet_Length_Min,Bwd_Packets_s_is_most_common,Bwd_Packets_s,CWR_Flag_Count,Down_Up_Ratio,Dst_IP,Dst_Port_is_most_common,Dst_Port,ECE_Flag_Count,FIN_Flag_Count,FWD_Init_Win_Bytes_is_most_common,FWD_Init_Win_Bytes,Flow_Bytes_s_is_most_common,Flow_Bytes_s,Flow_Duration,Flow_IAT_Min,Flow_Packets_s,Fwd_Header_Length,Fwd_IAT_Std_is_most_common,Fwd_IAT_Std,Fwd_PSH_Flags,Fwd_Packet_Length_Std_is_most_common,Fwd_Packet_Length_Std,Fwd_Seg_Size_Min_is_most_common,Fwd_Seg_Size_Min,Fwd_URG_Flags,Idle_Max_is_most_common,Idle_Max,Idle_Std_is_most_common,Idle_Std,Label,Packet_Length_Min_is_most_common,Packet_Length_Min,Packet_Length_Variance_is_most_common,Packet_Length_Variance,Protocol,RST_Flag_Count,SYN_Flag_Count,Src_IP,Src_Port,Subflow_Bwd_Bytes_is_most_common,Subflow_Bwd_Bytes,Subflow_Fwd_Bytes_is_most_common,Subflow_Fwd_Bytes,Total_Bwd_packets,Total_Fwd_Packet,Total_Length_of_Bwd_Packet_is_most_common,Total_Length_of_Bwd_Packet,Total_Length_of_Fwd_Packet,Traffic_Subtype,Traffic_Type,URG_Flag_Count
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.6555293597772659,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.310494992659811,-0.6413042097808859,-0.24524387803735917,0.6633477837986388,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-1.8358045475718336,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.32822341801540306,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,-0.40616624108960886,0,0,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,-0.291248889152311,1.6952341200750634,-0.1995585912913437,-1.0924010702069475,1.8803524454038238,0,0.933828141287909,0,0,1.0955556636289017,1,-0.057742231459862854,0,0,0.7291688238894837,0,1.2262383028394408,1,1,-5.199337582605575,0,0.5716375251650858,1,0,1,0,1.2221466407326798,1,-5.199337582605575,0,0.6815943390528618,0,1,1,-5.199337582605575,1.479004398904459,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.44821602967890306,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.153593666802974,-0.41915484289248217,0.0756321654738638,0.4402092220338812,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-0.9383601813066368,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.6717173289638388,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.3196862918338446,-0.6555742984282327,-0.2602892113609475,0.6790200781301069,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-0.7059109741263542,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.5476393326141141,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.2275578713956827,-0.5170181629560562,-0.078338106679368,0.5383166766380819,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-1.3485230657583864,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1.0290490057758481,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.5561536770731235,-1.00313162379952,-0.7101564732804556,1.0480730549570247,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-0.27245278745518525,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1.1935007869870269,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.68188635521408,-1.187631502174142,-0.9037885607238337,1.2194769707631758,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-0.39250929358533215,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.8071950273755959,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.4061057845023763,-0.7885245055170903,-0.43832838097790716,0.8176816128391432,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-0.30221605678350333,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.5859909664492787,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.2517135662701424,-0.5561535717087115,-0.13863389520975827,0.5736889288741078,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,-0.06667087912516305,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.6303510438870616,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.2943911973655364,-0.6127553279202133,-0.20908820253288976,0.6287159531744348,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,0.2073850140410397,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1.8441123613087567,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,2.181594638767794,-1.8175663997837752,-1.5850704795326,1.827194664433564,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,0.38863507519167556,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.5864732127554014,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.3166403422392543,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,0.9813603807579133,-0.2808925427132886,0.26638962311101877,0.3071279165189385,-0.8625437144150381,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,1.2895780606891756,1,0,1,0,0.6261983407335403,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.36553147697296934,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.32161055351265844,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,-0.3446019260983669,0,0,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,-0.2402706311655065,1.274460143414673,-0.29602215820022265,-0.9039235859637509,1.6395387799723158,0,1.0501002631196532,0,0,1.1794017509674812,1,-0.057742231459862854,0,0,0.7165501343201921,0,1.4082635378303865,1,1,-5.199337582605575,0,0.5954367721535958,1,0,1,0,0.5874655574053459,1,-5.199337582605575,0,0.7168389528871789,0,1,1,-5.199337582605575,1.3432866315231813,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.32161055351265844,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,-0.34325869429171113,0,0,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,-0.23958617849024022,1.2716076372159946,0.1547198089404385,-0.9022960113537941,1.6395387799723158,0,1.0450276534534932,0,0,1.1794017509674812,1,-0.057742231459862854,0,0,0.6653919761195091,0,1.396514984745074,1,1,-5.199337582605575,0,0.5954367721535958,1,0,1,0,0.6961530235064262,1,-5.199337582605575,0,0.7168389528871789,0,1,1,-5.199337582605575,1.3432866315231813,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.49647374400131694,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.1849674845504012,-0.4668077982733079,0.002333645321741995,0.4889881499257476,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-1.1758920193687206,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.8235841706302611,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.4048526023495562,-0.8057176194618825,-0.46757041780648495,0.8370639697127216,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-0.3109246712466639,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.8612497474163023,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.4272383283958507,-0.8467971428017598,-0.5209282568168413,0.8791212984212583,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,0.05905232480194593,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.7704561335139829,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.3746899823303282,-0.7560395193035364,-0.3901304324432816,0.7778623663964772,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,0.3169064940504858,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1.0019469914135313,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.512714228364151,-0.9766303029685706,-0.6846359391018224,1.022600235599957,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,0.4506460675552755,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1.8158817123732647,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,2.1354946366169774,-1.7827079216956985,-1.5503752284469292,1.8014625381209017,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,0.2458245596193632,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.8265373825225686,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.4059943385298888,-0.8089511654592955,-0.47091217611934605,0.8396080594664493,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,1.2445816911542895,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.9429707239496365,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.471918105768875,-0.915607940362916,-0.6134262101103706,0.9573912827223896,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,1.1296488147159711,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,2.609631522298586,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,2.6504169599970164,-2.489827842043489,-2.1337107557182837,2.42982775327937,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,1.8102206994466692,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1.871134265641278,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,2.1756403501587647,-1.8578663599262817,-1.621912093689254,1.858154401261365,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,1.8878324175405212,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.25490199055947255,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,-0.36807111813828675,0,0,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,-0.3599590578432747,1.3991167239035118,0.07487590279295754,-1.2337539737591008,1.3340661379646257,0,1.6912133920930104,0,0,1.3129814789733738,1,-0.057742231459862854,0,0,1.3434388604105036,0,1.8719473257337567,1,1,-5.199337582605575,0,0.6195781807120453,1,0,1,0,1.2311386803688338,1,-5.199337582605575,0,0.7867445291708417,0,1,1,-5.199337582605575,1.1570614694975132,16,3,0
1,-5.199337582605575,1,-5.199337582605575,1.0400895498007976,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,-0.148015394561782,0.5704644545647092,1.4001611346783338,-0.8398069156860104,0.9014156427236061,1,-5.199337582605575,0,0,1.6541447865382117,1,-0.057742231459862854,0,0,0.7746084236932819,1,-5.199337582605575,1,0,1.1546146901626584,0,-0.34016306172557254,1,-1,1,0,1.7653548826631733,1,-5.199337582605575,0,0.967421566101701,-1,-1,1,-5.199337582605575,0.5864732127554014,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.9614293430232357,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,-0.23310486504469585,0.9862040682387472,1.2410557736215038,-1.0823417459119595,1.3340661379646257,0,0.9443861492622964,0,0,1.3129814789733738,1,-0.057742231459862854,0,0,0.7115272597559243,0,1.2413106124602677,1,0,1.1546146901626584,0,-0.3979179193672613,1,-1,1,0,1.6407135681647762,1,-5.199337582605575,0,0.7867445291708417,-1,1,1,-5.199337582605575,1.1570614694975132,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.9614293430232357,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,-0.3565115996136024,1.3688942092230807,1.3915667004626495,-1.5261990622275186,1.3340661379646257,0,1.6758829792910699,0,0,1.3129814789733738,1,-0.057742231459862854,0,0,1.318803638809213,0,1.857309009740372,1,0,1.1546146901626584,0,-0.3979179193672613,1,-1,1,0,0.8386206388665282,1,-5.199337582605575,0,0.7867445291708417,-1,1,1,-5.199337582605575,1.1570614694975132,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.723367891590563,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.3429025550389677,-0.7099755959418761,-0.32761741177369547,0.7338056220915121,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-1.8090263796243087,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.5131856277961419,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.1975094354244584,-0.4835367451103361,-0.023899649457334665,0.50461071445275,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-1.437296792319342,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.45298393586928065,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.1477076815328358,-0.4229932686732966,0.06944537593599927,0.44484693187379454,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-1.6786616298540695,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.45358805618166237,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.1481119974315586,-0.4233339601958151,0.06870196123894722,0.4453540748648117,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-2.4750610481121997,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.5009028339840796,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.1878087204792047,-0.4723956499196841,-0.006148036445184644,0.4951925892483112,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-0.7749019813842498,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
1,-5.199337582605575,1,-5.199337582605575,0.21363611883116285,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.8014197612922332,0,-1,0,1,-5.199337582605575,0,0,1,0.015055393207698465,0,1.3901414635706664,-0.7822837443115213,-0.43033279456816503,0.809210392348011,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,0,1.7444475421409682,0,1,-5.199337582605575,1,-5.199337582605575,1,1,-5.199337582605575,0,0.9694267073728421,1,0,1,0,-0.6149131433648689,1,-5.199337582605575,1,-5.199337582605575,0,0,1,-5.199337582605575,0.18547963396527692,16,3,0
