Active_Max_is_most_common,Active_Max,Active_Std_is_most_common,Active_Std,Average_Packet_Size,Bwd_Bulk_Rate_Avg_is_most_common,Bwd_Bulk_Rate_Avg,Bwd_Bytes_Bulk_Avg_is_most_common,Bwd_Bytes_Bulk_Avg,Bwd_Header_Length,Bwd_IAT_Max_is_most_common,Bwd_IAT_Max,Bwd_IAT_Mean_is_most_common,Bwd_IAT_Mean,Bwd_IAT_Min_is_most_common,Bwd_IAT_Min,Bwd_IAT_Total_is_most_common,Bwd_IAT_Total,Bwd_Init_Win_Bytes,Bwd_Packet_Length_Max_is_most_common,Bwd_Packet_Length_Max,Bwd_Packet_Length_Mean_is_most_common,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Min_is_most_common,Bwd_Packet_Length_Min,Bwd_Packets_s_is_most_common,Bwd_Packets_s,CWR_Flag_Count,Down_Up_Ratio,Dst_IP,Dst_Port_is_most_common,Dst_Port,ECE_Flag_Count,FIN_Flag_Count,FWD_Init_Win_Bytes_is_most_common,FWD_Init_Win_Bytes,Flow_Bytes_s_is_most_common,Flow_Bytes_s,Flow_Duration,Flow_IAT_Min,Flow_Packets_s,Fwd_Header_Length,Fwd_IAT_Std_is_most_common,Fwd_IAT_Std,Fwd_PSH_Flags,Fwd_Packet_Length_Std_is_most_common,Fwd_Packet_Length_Std,Fwd_Seg_Size_Min_is_most_common,Fwd_Seg_Size_Min,Fwd_URG_Flags,Idle_Max_is_most_common,Idle_Max,Idle_Std_is_most_common,Idle_Std,Label,Packet_Length_Min_is_most_common,Packet_Length_Min,Packet_Length_Variance_is_most_common,Packet_Length_Variance,Protocol,RST_Flag_Count,SYN_Flag_Count,Src_IP,Src_Port,Subflow_Bwd_Bytes_is_most_common,Subflow_Bwd_Bytes,Subflow_Fwd_Bytes_is_most_common,Subflow_Fwd_Bytes,Total_Bwd_packets,Total_Fwd_Packet,Total_Length_of_Bwd_Packet_is_most_common,Total_Length_of_Bwd_Packet,Total_Length_of_Fwd_Packet,Traffic_Subtype,Traffic_Type,URG_Flag_Count
0,1.9577530073886478,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,3.2428451624187367,-2.3719756329039376,-1.3457180676185951,-5.199337582605575,0,2.2317897316822592,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.186446693364099,0,2.114929872008035,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,0,2.97681883995535,0,0,0,-5.199337582605575,1,-5.199337582605575,-2.8719386196540313,-2.3204468545835044,2.776267152042705,0.17400458122309548,1,-5.199337582605575,0,1,-5.199337582605575,1,-0.057742231459862854,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,1,0,1,1.5255766833490405,1,-5.199337582605575,1,-5.199337582605575,-1,-1,1,-5.199337582605575,-5.199337582605575,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.04173402460426118,0,3.118362604796414,0,5.19933758270342,1,0,2.6253873224815814,0,2.5160551105530264,0,2.652453414246538,0,3.23266276024137,1,0,5.19933758270342,0,2.5304428874544262,1,-5.199337582605575,0,1.1400098788450426,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1539417596633583,2.139343909923243,-5.199337582605575,1.1599020442452659,5.19933758270342,0,0.9523037067928625,0,0,2.1295030365223484,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5419728423828165,1,0,1,1,1.2310000402888455,0,5.19933758270342,0,5.19933758270342,1,1,0,3.124707263857468,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.04350905535037055,0,3.1159728248950835,0,5.19933758270342,1,0,2.667861950505956,0,2.516351748413403,0,2.652297914712806,0,5.19933758270342,1,0,5.19933758270342,0,2.47930085973611,1,-5.199337582605575,0,1.090654146491303,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1338308197605813,5.19933758270342,-3.0035684123399293,1.1004535806547233,5.19933758270342,0,0.9565047683257409,0,0,2.129702004028544,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5419706894272953,1,-1,1,0,1.1152058776395057,0,5.19933758270342,0,5.19933758270342,1,1,0,3.136584852320677,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.0919805992615815,0,3.110057080317799,0,5.19933758270342,1,0,2.6678851390363634,0,2.5164975686333646,0,2.6524675537485787,0,3.1336400531549162,1,0,5.19933758270342,0,2.5268557899698996,1,-5.199337582605575,0,1.0638455046708069,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.0954138913351925,1.2325641013253736,-2.511636296054507,1.0773763080633751,5.19933758270342,0,0.9597822300473638,0,0,2.128079965991342,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5421116915817391,1,0,1,1,0.48423277774152473,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1038117289702014,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14509766698882456,0,3.108920330748962,0,5.19933758270342,1,0,2.6396342571181894,0,2.514716769651507,0,2.652410998921905,0,3.8391092104999673,0,0,2.520514611518891,0,2.522038866652994,0,2.67466413612223,0,1.496674232569292,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,1.1226247705954155,3.677401465884835,-2.5010096439241143,0.9322468561267024,2.706151094084402,0,1.0007157190276201,0,0,1.071967774613075,0,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,0,0,0.6343396394107158,0,-0.2707190635172923,2,-1,0,1,1.5801536251959627,0,5.19933758270342,0,0.034569021743876514,1,1,0,3.1976582292148636,0.13657358998079222,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.02010711676378701,0,3.118239617904279,0,5.19933758270342,1,0,2.6140964006251397,0,2.5162103915866254,0,2.6524675537485787,0,3.1707428473780115,1,0,5.19933758270342,0,2.4860908641394257,1,-5.199337582605575,0,1.1151677834205764,0,-1,1,0,2.97681883995535,0,1,0,5.19933758270342,0,1.1562816792309292,1.568863249684921,-5.199337582605575,1.1183962114509107,5.19933758270342,0,0.9520739434116614,0,0,2.129527917269496,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5422458965639341,1,-1,1,1,1.0050295549434662,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1043895133803447,5.19933758270342,0,0,0
0,5.19933758270342,1,-5.199337582605575,-0.9582806576443482,1,-5.199337582605575,1,-5.199337582605575,1,0,2.7066454668429714,0,2.7856890556099962,0,2.688923629851918,0,3.5106159550058957,1,0,2.5136898045942995,0,2.42718185760951,1,-5.199337582605575,0,0.15805154047534814,0,-1,0,0,1.58970755513782,0,0,0,-1.280981397513278,0,-0.4964698653218099,3.3374661768103064,-2.4726087857494523,-0.020739972440694542,3.2982762416202744,0,1.0556087889302435,1,0,1.0355287384119898,0,1.3716572255726536,0,0,0.19409553111263714,1,-5.199337582605575,0,1,-5.199337582605575,0,0.09910159978974153,1,-1,0,1,2.459320444189848,0,2.564289054129392,0,0.011040428897170912,1,1,0,3.090037924480406,1.0231875656386058,0,0,0
0,1.9553476509742664,1,-5.199337582605575,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,3.086154274769463,-2.428995406148443,-1.5865605836296979,-5.199337582605575,0,2.3982113321278997,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.1865478046733013,0,2.2871622345976133,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.020158076107183166,0,3.120157421558648,0,5.19933758270342,1,0,2.595859904793306,0,2.5154315556465483,0,2.6526938579331,0,3.3121449107475347,1,0,5.19933758270342,0,2.4925800774888107,1,-5.199337582605575,0,1.2640362747962202,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.2096218293657817,3.1302120317060695,-2.775998821299463,1.2934652524737928,5.19933758270342,0,0.9347983980214677,0,0,2.128684174656106,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5418703132017799,1,-1,1,1,0.5887495926340445,0,5.19933758270342,0,5.19933758270342,1,1,0,3.125753013262751,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.020157326569516753,0,3.121328534122918,0,5.19933758270342,1,0,2.6008777380359502,0,2.5156021848266303,0,2.655021344601729,0,3.1576290054399925,1,0,3.0942235775587457,0,2.528723724079504,1,-5.199337582605575,0,1.2283125177105485,0,-1,1,0,2.97681883995535,0,1,0,2.170079409205321,0,1.1992181906253188,1.4883886453746928,-2.511462631797861,1.2521011166873985,5.19933758270342,0,0.9430212869334721,0,0,2.1283330229298083,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5416296984157637,1,-1,0,0,1.1152058776395057,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1130841020139344,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14490575265706165,0,3.122036994767109,0,5.19933758270342,1,0,2.518704627817592,0,2.515133067258801,0,2.6525382592143516,0,3.1150852251999366,1,0,5.19933758270342,0,2.5399126753821393,1,-5.199337582605575,0,1.3584541181991083,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.2325587377278384,0.9393478359469507,-2.6695123864635235,1.3077156374495207,5.19933758270342,0,0.927050306151817,0,0,2.1298465154344886,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5419853871665652,1,-1,1,0,0.39934429981092484,1,-5.199337582605575,1,-5.199337582605575,1,1,0,3.107519639539294,5.19933758270342,0,0,0
0,5.19933758270342,0,5.19933758270342,0.14480473788024395,0,3.1244537909665047,0,5.19933758270342,1,0,2.8455343383427105,0,2.5203941730445854,0,2.6527221555105474,0,3.170663149641654,1,0,5.19933758270342,0,2.5075821592922733,1,-5.199337582605575,0,0.7005476957865239,0,-1,1,0,2.97681883995535,0,1,0,5.19933758270342,0,0.9750494938187185,1.5685528862182838,-2.6695123864635235,0.6887635376705612,5.19933758270342,0,0.9892264975867033,0,0,2.1295931575014095,0,1.3716572255726536,0,0,0.4356764251878942,0,1.3488314314512035,0,1,-5.199337582605575,0,0.5423227874001989,1,-1,1,0,0.4893411723025787,0,3.2252659903045817,0,5.19933758270342,1,1,0,3.098249005490145,5.19933758270342,0,0,0
0,5.19933758270342,0,5.19933758270342,-0.01921036349346358,0,3.122672211595915,0,5.19933758270342,1,0,2.8459290833488624,0,2.517011518729583,0,2.6519165057127516,0,5.19933758270342,1,0,5.19933758270342,0,2.5177805424105975,1,-5.199337582605575,0,0.989108360008441,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1321658442630533,5.19933758270342,-2.7474533072977243,1.001396248225415,5.19933758270342,0,0.9691050586415851,0,0,2.1279137565960506,0,1.3716572255726536,0,0,0.43326140239969674,0,1.3714663297850476,0,1,-5.199337582605575,0,0.5416526027674793,1,-1,1,1,1.5232831134220928,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1455704884048226,5.19933758270342,0,0,0
0,5.19933758270342,0,5.19933758270342,-0.9592948355926139,1,-5.199337582605575,1,-5.199337582605575,1,0,2.7049178175314395,0,2.778866282064735,0,2.6848932534841534,0,4.283591495171345,1,0,2.5135840913495624,0,2.4254286553205313,1,-5.199337582605575,0,0.15928930844183536,0,-1,0,0,1.7885250804926698,0,0,0,-1.280981397513278,0,-0.4973949802242867,4.1171553342970295,-2.476250010363178,-0.01427759141926236,3.4417131650520987,0,1.051297947532108,1,0,1.0312868701298943,0,1.3716572255726536,0,0,0.18547780070798955,0,1.2053746627615016,0,1,-5.199337582605575,0,0.09851087581620399,1,-1,0,1,2.459320444189848,0,2.560367161508485,0,0.00978579208878233,1,1,0,3.090096383649453,1.132164557947158,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.05849624509737653,1,-5.199337582605575,1,-5.199337582605575,1,0,2.5117943681930104,0,2.5117986852491847,0,2.6517753409663998,0,2.511793879948012,1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0.9386355232090593,0,-1,0,0,1.979802667458975,0,0,0,-1.280981397513278,0,0.9117282477852195,-0.5495314395916188,-2.5086942521880156,0.9545525443434602,1.1718899531426865,1,-5.199337582605575,1,0,2.120266415970644,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5413929913157822,1,-1,0,1,-3.4548737535818113,1,-5.199337582605575,1,-5.199337582605575,1,-1,1,-5.199337582605575,0.07983946449283875,0,0,0
0,2.0176531383895204,0,2.7246838087322542,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,4.482928063334964,-2.454303882672032,-1.7496989852058698,-5.199337582605575,0,2.3832682114495625,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.1952784754178674,0,2.166741007535208,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
0,5.19933758270342,0,5.19933758270342,0.14509370182053238,0,3.109583943698212,0,5.19933758270342,1,0,2.7051154280751755,0,2.5152809530515157,0,2.6531893724942965,0,5.19933758270342,0,0,2.5218074268654562,0,2.52205256372662,0,2.67466413612223,0,1.305496097196459,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,1.0741601059416452,5.19933758270342,-2.491813553562943,0.8238258628710216,2.7474533072977194,0,0.9234431663867259,0,1,-5.199337582605575,0,-5.199337582605575,0,0,0.185479322296472,0,1.2063852285910113,0,0,0.6343396394107158,0,-0.18136498202652623,2,-1,0,1,0.4104517893348281,0,5.19933758270342,0,0.0031672445167107858,1,1,0,3.184296766925592,0.12831727088805722,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.1452956126634341,0,3.126037385824833,0,5.19933758270342,1,0,2.59522151656941,0,2.5154698840902014,0,2.6518318005237553,0,3.2559199818908495,1,0,5.19933758270342,0,2.524302782308564,1,-5.199337582605575,0,1.2552391085816317,0,-1,1,0,2.97681883995535,0,1,0,5.19933758270342,0,1.2335988512596252,2.775257103507414,-5.199337582605575,1.2702122668717055,5.19933758270342,0,0.9384454918041087,0,0,2.1271768638815316,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5415577844709767,1,-1,1,0,0.6738346411990689,0,5.19933758270342,0,5.19933758270342,1,1,0,3.130979707226535,5.19933758270342,0,0,0
0,5.19933758270342,1,-5.199337582605575,-0.020519448424056626,0,3.119595075233453,0,5.19933758270342,1,0,2.728038741189161,0,2.5164039072393862,0,2.6522131238089868,0,4.15913030548206,1,0,5.19933758270342,0,2.512955792405133,1,-5.199337582605575,0,1.079401330835546,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.13977264696856,3.998143568947478,-2.59955166732997,1.0758322046237963,5.19933758270342,0,0.9605714073184051,0,0,2.127978425288874,0,1.3716572255726536,0,0,0.22624467691908412,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5416967217112928,1,-1,1,0,0.5986155719329582,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1467227943539022,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14479934082528448,0,3.1226472773822076,0,5.19933758270342,1,0,2.657363590549476,0,2.515751931363714,0,2.6536288015049045,0,3.298708538225046,1,0,2.5732625447215787,0,2.5193645113819017,1,-5.199337582605575,0,1.195058777399679,0,-1,1,0,2.97681883995535,0,1,0,2.1698738221642753,0,1.2009306254008478,3.1161727166598423,-2.967584031593169,1.201084207156545,5.19933758270342,0,0.9503642477795408,0,0,2.130208572230778,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5417552744866277,1,-1,0,1,1.5232831134220928,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1305407170720776,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.1450312022580831,0,3.1110956278735693,0,5.19933758270342,1,0,2.6486331177951454,0,2.515022934312343,0,2.653557891192809,0,5.19933758270342,0,0,2.5201920649325467,0,2.52152387225446,0,2.67466413612223,0,1.3910411126215825,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,1.0949092039005266,5.19933758270342,-2.491317965169884,0.8673343301276948,2.7474533072977194,0,0.9236230409015259,0,0,2.120018760851446,0,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,0,0,0.6343396394107158,0,-0.17922245285260782,2,-1,0,1,0.4104517893348281,0,5.19933758270342,0,0.0033143737906607684,1,1,0,3.192138021103722,0.14389711011853737,0,0,0
0,5.19933758270342,0,5.19933758270342,-0.9492818781583512,1,-5.199337582605575,1,-5.199337582605575,1,0,2.704964501798507,0,2.8023290726310166,0,2.6928721251993664,0,5.19933758270342,1,0,2.5135840913495624,0,2.4312105779387054,1,-5.199337582605575,0,0.1532766303582089,0,-1,0,0,1.7885250804926698,0,0,0,-1.280981397513278,0,-0.5030689639466984,5.19933758270342,-2.480888422744147,-0.046964148926319976,3.3327198444485706,0,1.0378365856701735,1,0,1.033848696026075,0,1.3716572255726536,0,0,0.18547819844220267,0,1.2057978128154545,0,1,-5.199337582605575,0,0.0990325956544127,1,-1,0,1,2.459320444189848,0,2.570246873206896,0,0.010789500208376877,1,1,0,3.090096383649453,1.0254428664302242,0,0,0
0,2.017185071097594,0,2.723687969540571,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,4.484279743626524,-2.3204468545835044,-1.7497056280427736,-5.199337582605575,0,2.38320507482403,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.195282761741396,0,2.166682708738612,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14483753227944987,0,3.1227594966356964,0,5.19933758270342,1,0,2.6427110074445364,0,2.51641910820282,0,2.652425136833244,0,5.19933758270342,1,0,5.19933758270342,0,2.5274261194534415,1,-5.199337582605575,0,1.0773363089025636,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.1671882524471067,5.19933758270342,-5.199337582605575,1.0911888337689173,5.19933758270342,0,0.9562939664906459,0,0,2.128644509565702,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5415907652673411,1,-1,1,1,0.5007147618070151,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1648026529736004,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14503605878759362,0,3.1246544485147085,0,5.19933758270342,1,0,2.6962214265121025,0,2.5158292646712304,0,2.6531468742838706,0,5.19933758270342,1,0,2.5746181782513213,0,2.4976467675451897,1,-5.199337582605575,0,1.182059922770312,0,-1,1,0,2.97681883995535,0,0,0,2.169995475986979,0,1.205569734431424,5.19933758270342,-2.59955166732997,1.197517797142854,5.19933758270342,0,0.9531255405756767,1,0,2.1240802178754166,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5414139306871139,1,-1,0,0,0.5986155719329582,0,5.19933758270342,0,5.19933758270342,1,1,0,3.150188777437871,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14506936822334723,0,3.113043678193924,0,5.19933758270342,1,0,2.6451599106176813,0,2.514419086218588,0,2.6536429851686396,0,5.19933758270342,0,0,2.5196550692365958,0,2.5217886128057394,0,2.67466413612223,0,1.6031006793449696,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,1.1425205646882703,5.19933758270342,-2.4896704084734864,1.0007551821846692,2.7474533072977194,0,0.936199574111318,0,0,1.3954208463564868,0,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,0,0,0.6343396394107158,0,-0.18052734800862152,2,-1,0,1,0.4104517893348281,0,5.19933758270342,0,0.010036718154949522,1,1,0,3.2217667909708023,0.14276633151101464,0,0,0
0,2.0167772828276247,0,2.7238123780483092,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,4.4854495055094015,-2.4583626766276674,-1.7497113443722383,-5.199337582605575,0,2.383363964292771,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.1953421008496,0,2.1673363220802937,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
0,5.19933758270342,1,-5.199337582605575,-0.9440875831713172,1,-5.199337582605575,1,-5.199337582605575,1,0,2.7047761848139116,0,2.815473155601235,0,2.6811043759746593,0,5.19933758270342,1,0,2.5136898045942995,0,2.435107936628689,1,-5.199337582605575,0,0.14907188543633224,0,-1,0,0,1.7885250804926698,0,0,0,-1.280981397513278,0,-0.5093712522370111,5.19933758270342,-2.479122741313216,-0.11089569320684406,3.2824209955248085,0,1.0149932277539546,1,0,1.0328263009638021,0,1.3716572255726536,0,0,0.1854765937378061,1,-5.199337582605575,0,1,-5.199337582605575,0,0.0992683192033725,1,-1,0,1,2.459320444189848,0,2.5767514754717262,0,0.010538572198944128,1,1,0,3.0900985357222224,1.0232702369781324,0,0,0
1,-5.199337582605575,1,-5.199337582605575,-0.019325104080946346,0,3.1230776649172,0,5.19933758270342,1,0,2.6275245086228627,0,2.515595154317441,0,2.653104380864757,0,3.6050128784041755,1,0,2.53197244512319,0,2.518567817152821,1,-5.199337582605575,0,1.2291898210588674,0,-1,1,0,2.97681883995535,0,1,0,2.170060756057838,0,1.2094694147429055,3.4355253740665557,-5.199337582605575,1.2595761295884371,5.19933758270342,0,0.9439668267021859,1,0,2.1295834871626456,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5416778538191056,1,-1,0,1,0.5007147618070151,0,5.19933758270342,0,5.19933758270342,1,1,0,3.156973546644862,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14495355849449998,0,3.1239339209889936,0,5.19933758270342,1,0,2.610730861410643,0,2.5156296734287578,0,2.653345240276809,0,5.19933758270342,1,0,2.6468214092809927,0,2.5208258389047704,1,-5.199337582605575,0,1.222596139126261,0,-1,1,0,2.97681883995535,0,0,0,2.1706131201712777,0,1.218775934297866,5.19933758270342,-2.7263687574320485,1.2459896033650186,5.19933758270342,0,0.9422125799219355,1,0,2.126850211612264,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5414599180249594,1,-1,0,0,0.5986155719329582,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1726613316120424,5.19933758270342,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.14508676591131628,0,3.1140130492969464,0,5.19933758270342,1,0,2.6276120749711764,0,2.5142721997747732,0,2.6532743832936765,0,5.19933758270342,0,0,2.5210527725868896,0,2.5219112733140188,0,2.67466413612223,0,1.6824449895082871,0,1,1,0,2.97681883995535,0,0,0,-5.199337582605575,0,1.1574111332770562,5.19933758270342,-2.496803412385149,1.0406870263854704,2.7474533072977194,0,0.9374896169455339,0,0,2.120399639339907,0,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,0,0,0.6343396394107158,0,-0.18203810223395175,2,-1,0,1,0.4104517893348281,0,5.19933758270342,0,0.10494882460923516,1,1,0,3.2319614106026635,0.14468006455824547,0,0,0
0,2.017298349471046,0,2.7241188222812722,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,0,0,1,1,-5.199337582605575,0,0,0,-5.199337582605575,1,-5.199337582605575,4.48540704481017,-2.367809615721705,-1.7497111374026306,-5.199337582605575,0,2.3833146254052413,0,1,-5.199337582605575,0,-5.199337582605575,0,0,2.1953336700201556,0,2.167442439382793,0,1,-5.199337582605575,1,-5.199337582605575,0,-1,0,1,-5.199337582605575,1,-5.199337582605575,1,-5.199337582605575,-1,1,1,-5.199337582605575,-5.199337582605575,0,0,0
0,5.19933758270342,1,-5.199337582605575,-0.9575492563636819,1,-5.199337582605575,1,-5.199337582605575,1,0,2.7048447505328213,0,2.798369634983958,0,2.6863144027262074,0,5.19933758270342,1,0,2.5136898045942995,0,2.4309490076043194,1,-5.199337582605575,0,0.15497604127864556,0,-1,0,0,1.7885250804926698,0,0,0,-1.280981397513278,0,-0.501349641733054,5.19933758270342,-2.4901639660704005,-0.039543742785727795,3.3515447416236728,0,1.0451464088304714,1,0,1.0346671409852946,0,1.3716572255726536,0,0,0.1854771781010296,1,-5.199337582605575,0,1,-5.199337582605575,0,0.099244424347133,1,-1,0,1,2.459320444189848,0,2.5712487678316185,0,0.011040428897170912,1,1,0,3.0901006878093376,1.026085235540643,0,0,0
1,-5.199337582605575,1,-5.199337582605575,0.1452500438529707,0,3.125609293871298,0,5.19933758270342,1,0,2.617997945295316,0,2.515649309403795,0,2.65249583434364,0,5.19933758270342,1,0,5.19933758270342,0,2.5185865670962935,1,-5.199337582605575,0,1.2149954151646205,0,-1,1,0,2.97681883995535,0,0,0,5.19933758270342,0,1.225624925464037,5.19933758270342,-5.199337582605575,1.2421729027469315,5.19933758270342,0,0.9427731661361851,0,0,2.1267355227684557,0,1.3716572255726536,0,1,-5.199337582605575,1,-5.199337582605575,0,1,-5.199337582605575,0,0.5415542573216459,1,-1,1,1,0.9859245098459715,0,5.19933758270342,0,5.19933758270342,1,1,0,3.1688699578918422,5.19933758270342,0,0,0
